account_id,customer_id,account_type,balance
107593,3820,Salary,643252
107594,3820,Current,614231
107595,3821,Savings,285119
107596,3822,Savings,73468
107597,3822,Savings,930377
107598,3823,Salary,671536
107599,3823,Savings,109229
107600,3824,Salary,638858
107601,3824,Salary,557503
107602,3824,Salary,491509
107603,3825,Current,746254
107604,3826,Salary,856844
107605,3826,Current,240831
107606,3827,Savings,941184
107607,3828,Savings,616064
107608,3828,Salary,764562
107609,3829,Current,545953
107610,3829,Salary,87632
107611,3829,Current,269731
107612,3830,Savings,395873
107613,3831,Salary,131348
107614,3831,Savings,389225
107615,3832,Savings,456503
107616,3833,Salary,97154
107617,3833,Savings,759571
107618,3834,Salary,699501
107619,3834,Current,982092
107620,3835,Salary,862738
107621,3836,Savings,147279
107622,3836,Savings,20213
107623,3836,Current,367003
107624,3837,Current,605265
107625,3838,Savings,418259
107626,3838,Current,533924
107627,3839,Salary,884048
107628,3839,Salary,725615
107629,3840,Salary,388533
107630,3840,Savings,640459
107631,3841,Salary,928714
107632,3841,Current,486027
107633,3842,Current,750718
107634,3842,Salary,639522
107635,3842,Salary,783600
107636,3843,Current,90261
107637,3844,Salary,918210
107638,3844,Current,859710
107639,3845,Salary,182090
107640,3845,Current,821197
107641,3845,Salary,633124
107642,3846,Savings,102049
107643,3846,Current,984813
107644,3847,Savings,143911
107645,3847,Current,849792
107646,3848,Savings,661938
107647,3848,Savings,654931
107648,3849,Savings,86173
107649,3849,Current,947640
107650,3849,Current,414355
107651,3850,Current,697086
107652,3850,Salary,967737
107653,3851,Savings,725148
107654,3851,Savings,365002
107655,3852,Current,105312
107656,3852,Current,226848
107657,3853,Current,36421
107658,3853,Savings,259459
107659,3854,Salary,190328
107660,3855,Salary,506701
107661,3855,Current,772071
107662,3856,Savings,834550
107663,3856,Savings,672104
107664,3856,Savings,897904
107665,3857,Savings,166712
107666,3857,Savings,565555
107667,3857,Salary,452013
107668,3858,Savings,754630
107669,3858,Current,169783
107670,3858,Savings,195767
107671,3859,Savings,226730
107672,3859,Salary,566718
107673,3860,Salary,558586
107674,3861,Salary,372170
107675,3862,Salary,40300
107676,3862,Current,886975
107677,3862,Salary,589229
107678,3863,Current,500389
107679,3863,Salary,661442
107680,3864,Salary,579003
107681,3864,Salary,491252
107682,3864,Current,668457
107683,3865,Savings,859387
107684,3866,Current,14641
107685,3867,Current,488168
107686,3867,Salary,303309
107687,3867,Savings,352880
107688,3868,Current,110485
107689,3868,Savings,558849
107690,3869,Salary,358808
107691,3869,Savings,544874
107692,3869,Salary,49519
107693,3870,Savings,788710
107694,3870,Salary,411205
107695,3870,Salary,753104
107696,3871,Current,713758
107697,3871,Salary,985411
107698,3871,Savings,536120
107699,3872,Savings,416395
107700,3873,Savings,575172
107701,3874,Current,829956
107702,3874,Savings,968328
107703,3875,Salary,726622
107704,3875,Savings,758003
107705,3876,Salary,426192
107706,3876,Savings,269020
107707,3876,Current,238562
107708,3877,Current,437423
107709,3877,Salary,120094
107710,3877,Savings,664386
107711,3878,Savings,279398
107712,3879,Current,740997
107713,3879,Current,161422
107714,3880,Savings,256590
107715,3880,Savings,582003
107716,3880,Current,784044
107717,3881,Salary,104448
107718,3881,Salary,795668
107719,3881,Salary,710702
107720,3882,Salary,967929
107721,3882,Salary,865910
107722,3882,Salary,126325
107723,3883,Salary,455749
107724,3883,Savings,514972
107725,3883,Current,243319
107726,3884,Salary,495185
107727,3884,Current,230479
107728,3885,Current,72728
107729,3885,Salary,745832
107730,3886,Savings,60450
107731,3886,Salary,738510
107732,3886,Savings,755204
107733,3887,Savings,594598
107734,3887,Salary,413803
107735,3887,Salary,415779
107736,3888,Current,114118
107737,3888,Salary,36098
107738,3888,Salary,919640
107739,3889,Savings,421281
107740,3890,Salary,637844
107741,3891,Current,906274
107742,3892,Salary,969641
107743,3892,Salary,41191
107744,3892,Current,807087
107745,3893,Current,780506
107746,3894,Salary,722594
107747,3895,Salary,949123
107748,3896,Salary,820210
107749,3896,Current,298340
107750,3896,Current,383671
107751,3897,Salary,985226
107752,3897,Salary,302205
107753,3897,Current,628920
107754,3898,Savings,664195
107755,3898,Current,674183
107756,3899,Savings,227083
107757,3899,Current,16369
107758,3900,Savings,468700
107759,3901,Savings,391661
107760,3901,Savings,865721
107761,3902,Salary,112637
107762,3903,Salary,8820
107763,3903,Savings,384600
107764,3903,Current,149913
107765,3904,Salary,804485
107766,3904,Salary,679858
107767,3904,Current,467991
107768,3905,Savings,574216
107769,3905,Savings,267658
107770,3905,Current,244391
107771,3906,Current,410197
107772,3906,Current,683693
107773,3907,Savings,150370
107774,3907,Savings,307964
107775,3907,Current,894057
107776,3908,Current,150196
107777,3909,Current,864730
107778,3909,Salary,274137
107779,3909,Salary,327789
107780,3910,Savings,635348
107781,3911,Current,102817
107782,3912,Current,500883
107783,3912,Current,589295
107784,3913,Savings,827328
107785,3913,Savings,160538
107786,3914,Savings,590165
107787,3914,Current,468590
107788,3915,Savings,624311
107789,3915,Savings,302008
107790,3915,Current,257318
107791,3916,Savings,663392
107792,3917,Savings,212173
107793,3917,Current,931489
107794,3917,Savings,478268
107795,3918,Salary,955199
107796,3918,Salary,469542
107797,3919,Current,221468
107798,3920,Current,19719
107799,3920,Savings,802737
107800,3920,Current,254343
107801,3921,Savings,344121
107802,3921,Current,911908
107803,3922,Salary,710601
107804,3922,Salary,984773
107805,3923,Current,660799
107806,3923,Salary,521349
107807,3923,Savings,153168
107808,3924,Current,917529
107809,3924,Current,665651
107810,3925,Salary,321196
107811,3925,Savings,112590
107812,3925,Savings,788746
107813,3926,Current,124517
107814,3926,Savings,627922
107815,3926,Salary,651126
107816,3927,Savings,201603
107817,3928,Current,973953
107818,3928,Salary,113487
107819,3928,Current,665387
107820,3929,Savings,535728
107821,3929,Current,924984
107822,3929,Salary,9847
107823,3930,Savings,358028
107824,3930,Current,315208
107825,3931,Savings,566526
107826,3932,Salary,67106
107827,3932,Savings,444830
107828,3933,Savings,175058
107829,3934,Current,73440
107830,3935,Current,761292
107831,3935,Savings,583302
107832,3936,Salary,228512
107833,3937,Savings,481125
107834,3937,Current,877686
107835,3938,Savings,573018
107836,3938,Current,889530
107837,3938,Savings,534692
107838,3939,Salary,449670
107839,3939,Current,925276
107840,3940,Salary,686285
107841,3940,Savings,93240
107842,3941,Salary,259931
107843,3942,Current,860263
107844,3942,Savings,131721
107845,3942,Savings,568021
107846,3943,Salary,323646
107847,3943,Salary,783290
107848,3944,Savings,432539
107849,3944,Current,240116
107850,3945,Salary,75497
107851,3945,Current,546763
107852,3946,Salary,130331
107853,3946,Salary,507451
107854,3947,Salary,650647
107855,3948,Salary,636426
107856,3948,Current,491109
107857,3949,Salary,365823
107858,3949,Salary,63877
107859,3949,Current,176380
107860,3950,Savings,460969
107861,3950,Salary,667681
107862,3950,Salary,450970
107863,3951,Savings,860582
107864,3952,Current,279446
107865,3952,Salary,473864
107866,3952,Salary,767249
107867,3953,Current,662198
107868,3953,Current,73151
107869,3954,Current,903415
107870,3954,Current,100395
107871,3955,Salary,925582
107872,3955,Current,23557
107873,3955,Savings,738345
107874,3956,Salary,16726
107875,3957,Savings,513164
107876,3958,Savings,143508
107877,3958,Current,856659
107878,3958,Salary,285618
107879,3959,Salary,692484
107880,3959,Savings,927387
107881,3959,Savings,685783
107882,3960,Current,659798
107883,3960,Savings,888105
107884,3960,Savings,842287
107885,3961,Salary,96678
107886,3961,Savings,293677
107887,3961,Savings,826432
107888,3962,Savings,323993
107889,3963,Salary,152331
107890,3963,Current,75670
107891,3964,Salary,797993
107892,3964,Current,415978
107893,3964,Current,432974
107894,3965,Salary,122813
107895,3965,Salary,364101
107896,3965,Savings,510455
107897,3966,Salary,833693
107898,3967,Savings,486159
107899,3968,Current,849212
107900,3968,Current,86534
107901,3969,Salary,656378
107902,3969,Current,200864
107903,3969,Current,328239
107904,3970,Savings,562444
107905,3970,Savings,996720
107906,3971,Salary,903440
107907,3971,Salary,618822
107908,3971,Savings,105232
107909,3972,Salary,534022
107910,3972,Current,403338
107911,3972,Savings,541442
107912,3973,Savings,644855
107913,3974,Current,620307
107914,3975,Savings,69184
107915,3975,Current,731242
107916,3975,Current,825102
107917,3976,Salary,458773
107918,3977,Current,427573
107919,3978,Salary,755070
107920,3979,Salary,610575
107921,3979,Salary,6841
107922,3979,Savings,993357
107923,3980,Current,38564
107924,3980,Current,592493
107925,3980,Salary,89912
107926,3981,Savings,790035
107927,3982,Salary,157709
107928,3982,Savings,380841
107929,3983,Current,976361
107930,3984,Current,934056
107931,3985,Savings,571705
107932,3986,Salary,923061
107933,3986,Salary,715394
107934,3986,Savings,66261
107935,3987,Current,114088
107936,3987,Savings,263191
107937,3987,Current,790968
107938,3988,Savings,566696
107939,3989,Current,786287
107940,3989,Savings,714918
107941,3990,Current,186105
107942,3991,Current,983624
107943,3992,Salary,869988
107944,3992,Savings,954934
107945,3992,Savings,77053
107946,3993,Current,57055
107947,3994,Salary,368617
107948,3995,Savings,331456
107949,3995,Salary,279251
107950,3995,Current,221958
107951,3996,Current,336936
107952,3996,Savings,770686
107953,3997,Savings,512390
107954,3998,Salary,802842
107955,3999,Savings,377147
107956,3999,Savings,97771
107957,3999,Savings,447169
107958,4000,Savings,68640
107959,4000,Current,711617
107960,4001,Current,382673
107961,4002,Savings,946858
107962,4002,Savings,982932
107963,4002,Savings,68001
107964,4003,Salary,308227
107965,4003,Savings,540773
107966,4003,Current,661343
107967,4004,Current,655037
107968,4005,Current,288285
107969,4006,Salary,280407
107970,4007,Savings,707626
107971,4007,Current,287643
107972,4007,Savings,309784
107973,4008,Salary,428908
107974,4009,Savings,914973
107975,4010,Salary,757229
107976,4011,Salary,577168
107977,4011,Salary,739254
107978,4012,Savings,352298
107979,4013,Current,142202
107980,4013,Salary,152040
107981,4014,Current,681900
107982,4014,Savings,675271
107983,4015,Savings,136099
107984,4016,Current,693383
107985,4016,Current,670640
107986,4016,Savings,885305
107987,4017,Current,76378
107988,4017,Salary,608132
107989,4017,Current,527092
107990,4018,Savings,919772
107991,4018,Salary,518120
107992,4018,Salary,464092
107993,4019,Salary,223927
107994,4019,Salary,841426
107995,4019,Salary,889690
107996,4020,Salary,356627
107997,4020,Savings,633562
107998,4020,Current,767728
107999,4021,Savings,843018
108000,4022,Current,617077
108001,4022,Salary,776374
108002,4022,Current,289103
108003,4023,Savings,704971
108004,4023,Savings,627194
108005,4024,Current,34768
108006,4024,Current,585177
108007,4024,Current,576285
108008,4025,Savings,88757
108009,4025,Salary,908520
108010,4025,Salary,931533
108011,4026,Current,971809
108012,4026,Savings,753655
108013,4026,Savings,573992
108014,4027,Savings,199236
108015,4027,Current,684487
108016,4028,Savings,151461
108017,4028,Salary,939964
108018,4029,Salary,511391
108019,4030,Savings,837768
108020,4031,Current,943201
108021,4032,Savings,580325
108022,4032,Savings,924796
108023,4032,Salary,597655
108024,4033,Salary,769548
108025,4033,Salary,946804
108026,4033,Savings,614864
108027,4034,Salary,988772
108028,4034,Savings,744654
108029,4034,Savings,981987
108030,4035,Current,884478
108031,4035,Current,625856
108032,4036,Savings,947530
108033,4037,Savings,202709
108034,4038,Savings,143925
108035,4038,Salary,353360
108036,4038,Savings,63072
108037,4039,Savings,996459
108038,4040,Salary,720173
108039,4040,Salary,954931
108040,4041,Savings,646534
108041,4041,Salary,398293
108042,4041,Current,426962
108043,4042,Savings,478243
108044,4043,Current,74688
108045,4044,Salary,250604
108046,4044,Salary,322066
108047,4045,Salary,375508
108048,4046,Savings,598733
108049,4046,Salary,12150
108050,4047,Savings,471210
108051,4048,Savings,35089
108052,4048,Savings,310081
108053,4049,Savings,463317
108054,4049,Salary,270532
108055,4050,Current,378508
108056,4051,Savings,679496
108057,4052,Salary,642956
108058,4052,Savings,182544
108059,4052,Savings,489119
108060,4053,Salary,200222
108061,4053,Salary,690458
108062,4054,Savings,721139
108063,4055,Current,554541
108064,4055,Current,483882
108065,4055,Current,688903
108066,4056,Current,298890
108067,4056,Current,372232
108068,4057,Savings,547949
108069,4057,Current,923595
108070,4058,Salary,978677
108071,4059,Savings,289404
108072,4059,Salary,660732
108073,4060,Savings,304087
108074,4060,Current,815742
108075,4061,Current,955962
108076,4062,Current,121236
108077,4062,Savings,662216
108078,4063,Current,432855
108079,4063,Savings,578772
108080,4064,Salary,869495
108081,4065,Current,948132
108082,4066,Salary,424166
108083,4066,Current,918920
108084,4067,Current,823723
108085,4067,Savings,916993
108086,4067,Salary,720610
108087,4068,Salary,917942
108088,4068,Salary,980148
108089,4069,Savings,856301
108090,4069,Current,285662
108091,4070,Savings,270156
108092,4071,Salary,476796
108093,4071,Salary,411619
108094,4071,Salary,738600
108095,4072,Current,884726
108096,4072,Savings,97681
108097,4072,Salary,370179
108098,4073,Savings,593264
108099,4073,Savings,357158
108100,4073,Salary,208986
108101,4074,Current,229628
108102,4074,Savings,899372
108103,4074,Salary,118934
108104,4075,Current,903879
108105,4075,Salary,907696
108106,4076,Salary,113241
108107,4076,Current,26842
108108,4077,Salary,123236
108109,4078,Salary,98321
108110,4078,Current,29809
108111,4079,Current,992700
108112,4080,Salary,345509
108113,4080,Current,138080
108114,4081,Savings,174496
108115,4082,Savings,69804
108116,4083,Current,558307
108117,4083,Savings,961787
108118,4083,Savings,627637
108119,4084,Salary,564625
108120,4084,Salary,919255
108121,4085,Savings,438946
108122,4086,Savings,918893
108123,4087,Current,496002
108124,4087,Salary,313482
108125,4088,Salary,118255
108126,4088,Savings,969253
108127,4089,Salary,611051
108128,4090,Savings,654180
108129,4091,Salary,95030
108130,4091,Savings,278223
108131,4092,Savings,427206
108132,4093,Salary,919559
108133,4093,Salary,894299
108134,4093,Current,72156
108135,4094,Current,95459
108136,4094,Salary,745011
108137,4095,Salary,20181
108138,4095,Savings,455530
108139,4096,Current,79329
108140,4097,Savings,973255
108141,4097,Savings,247219
108142,4098,Salary,316529
108143,4098,Salary,536557
108144,4099,Salary,451937
108145,4099,Salary,773506
108146,4099,Savings,629609
108147,4100,Current,47698
108148,4100,Current,827708
108149,4100,Current,78472
108150,4101,Salary,985842
108151,4101,Salary,930396
108152,4102,Salary,393434
108153,4103,Current,543014
108154,4103,Savings,12700
108155,4103,Current,516765
108156,4104,Salary,20827
108157,4104,Current,890248
108158,4105,Salary,104491
108159,4105,Salary,358568
108160,4105,Salary,694834
108161,4106,Current,769728
108162,4106,Salary,244437
108163,4106,Savings,340345
108164,4107,Salary,152769
108165,4107,Salary,681330
108166,4107,Salary,515251
108167,4108,Savings,44120
108168,4108,Salary,503707
108169,4108,Savings,116141
108170,4109,Current,383469
108171,4109,Current,206102
108172,4110,Current,349724
108173,4110,Salary,934140
108174,4111,Salary,808640
108175,4112,Savings,545798
108176,4112,Savings,343426
108177,4113,Savings,206210
108178,4113,Salary,45915
108179,4114,Salary,512076
108180,4114,Current,588854
108181,4115,Current,798206
108182,4115,Current,976005
108183,4116,Salary,605901
108184,4116,Salary,977818
108185,4117,Salary,62287
108186,4117,Salary,363786
108187,4117,Savings,215834
108188,4118,Current,869535
108189,4118,Savings,885384
108190,4118,Savings,918069
108191,4119,Salary,840632
108192,4119,Savings,80765
108193,4119,Salary,948741
108194,4120,Current,43568
108195,4120,Salary,339298
108196,4120,Salary,54991
108197,4121,Current,110260
108198,4121,Savings,419586
108199,4122,Salary,516196
108200,4122,Current,989242
108201,4122,Salary,580242
108202,4123,Salary,614613
108203,4124,Salary,674118
108204,4124,Current,326964
108205,4124,Salary,775057
108206,4125,Salary,145893
108207,4125,Current,302359
108208,4126,Current,292258
108209,4127,Salary,827311
108210,4127,Savings,749433
108211,4127,Current,422412
108212,4128,Savings,501701
108213,4128,Savings,361206
108214,4129,Savings,945314
108215,4130,Salary,487843
108216,4131,Savings,505476
108217,4131,Savings,554488
108218,4132,Savings,213910
108219,4133,Salary,174810
108220,4133,Savings,83782
108221,4133,Current,995451
108222,4134,Current,782258
108223,4134,Salary,107845
108224,4134,Savings,280635
108225,4135,Savings,232872
108226,4135,Current,621858
108227,4136,Savings,259662
108228,4137,Current,341016
108229,4137,Salary,625758
108230,4137,Savings,944555
108231,4138,Salary,986720
108232,4138,Current,552892
108233,4139,Savings,480460
108234,4139,Salary,528449
108235,4140,Salary,766824
108236,4140,Salary,639946
108237,4140,Savings,773651
108238,4141,Savings,735950
108239,4141,Current,119901
108240,4141,Savings,369085
108241,4142,Salary,617011
108242,4142,Current,98992
108243,4143,Current,677843
108244,4144,Savings,141345
108245,4144,Current,133670
108246,4145,Savings,281167
108247,4145,Savings,963809
108248,4145,Current,529605
108249,4146,Savings,728056
108250,4146,Current,874096
108251,4146,Current,618599
108252,4147,Savings,930045
108253,4147,Current,516387
108254,4147,Savings,780962
108255,4148,Savings,432825
108256,4149,Savings,801975
108257,4149,Salary,730700
108258,4149,Current,552078
108259,4150,Current,666178
108260,4150,Salary,11555
108261,4150,Salary,128964
108262,4151,Current,405290
108263,4151,Savings,906951
108264,4152,Current,310157
108265,4152,Savings,693269
108266,4152,Savings,769134
108267,4153,Current,819804
108268,4153,Salary,609779
108269,4153,Current,673554
108270,4154,Salary,984386
108271,4154,Salary,408516
108272,4154,Savings,390939
108273,4155,Current,892278
108274,4156,Current,427508
108275,4157,Current,557899
108276,4157,Current,323270
108277,4157,Salary,936903
108278,4158,Savings,48590
108279,4158,Salary,212930
108280,4159,Current,963489
108281,4159,Current,112643
108282,4160,Current,689485
108283,4160,Salary,489025
108284,4161,Current,390618
108285,4161,Savings,45502
108286,4161,Current,412455
108287,4162,Current,666914
108288,4163,Savings,522598
108289,4163,Salary,688890
108290,4163,Salary,55048
108291,4164,Salary,712840
108292,4164,Savings,248587
108293,4164,Salary,226775
108294,4165,Salary,261104
108295,4165,Savings,624525
108296,4166,Current,102293
108297,4166,Salary,834870
108298,4167,Salary,847573
108299,4168,Current,962540
108300,4168,Savings,447556
108301,4168,Salary,581363
108302,4169,Salary,716735
108303,4170,Savings,14069
108304,4171,Current,566343
108305,4171,Current,748927
108306,4172,Current,600912
108307,4173,Salary,363029
108308,4173,Current,372884
108309,4174,Salary,974797
108310,4174,Salary,586728
108311,4174,Salary,367806
108312,4175,Savings,265104
108313,4176,Current,701279
108314,4177,Current,866022
108315,4177,Current,37201
108316,4178,Current,973084
108317,4178,Savings,484505
108318,4179,Current,450854
108319,4179,Salary,700756
108320,4180,Savings,978717
108321,4180,Savings,483731
108322,4181,Savings,87909
108323,4181,Current,507165
108324,4181,Current,173918
108325,4182,Salary,206296
108326,4182,Salary,166868
108327,4182,Salary,899373
108328,4183,Current,546675
108329,4183,Current,260525
108330,4183,Salary,12018
108331,4184,Savings,493723
108332,4184,Current,966125
108333,4185,Salary,468373
108334,4185,Savings,640787
108335,4185,Salary,67636
108336,4186,Current,388748
108337,4186,Savings,703843
108338,4186,Savings,66985
108339,4187,Savings,339575
108340,4187,Current,327359
108341,4188,Current,677189
108342,4188,Savings,214461
108343,4189,Current,963254
108344,4189,Current,932223
108345,4189,Salary,79168
108346,4190,Salary,835697
108347,4191,Current,814952
108348,4191,Current,599704
108349,4191,Savings,868736
108350,4192,Savings,502763
108351,4193,Savings,987756
108352,4194,Current,614674
108353,4194,Savings,175919
108354,4194,Savings,978040
108355,4195,Current,440846
108356,4196,Current,786085
108357,4196,Savings,659316
108358,4196,Savings,20187
108359,4197,Current,589897
108360,4197,Salary,886523
108361,4197,Current,800888
108362,4198,Current,916311
108363,4198,Current,902499
108364,4198,Savings,239221
108365,4199,Savings,618868
108366,4199,Savings,229708
108367,4200,Current,516454
108368,4200,Savings,877883
108369,4201,Current,620291
108370,4202,Salary,484133
108371,4202,Savings,768592
108372,4202,Savings,232738
108373,4203,Salary,829990
108374,4203,Salary,625117
108375,4203,Current,501122
108376,4204,Savings,957842
108377,4205,Salary,673520
108378,4206,Salary,555283
108379,4206,Savings,130674
108380,4206,Current,998108
108381,4207,Salary,635481
108382,4208,Savings,523137
108383,4208,Savings,160537
108384,4208,Salary,292703
108385,4209,Current,996188
108386,4210,Salary,71743
108387,4210,Current,996224
108388,4211,Current,867592
108389,4211,Savings,271252
108390,4212,Current,474219
108391,4212,Salary,428024
108392,4212,Salary,907219
108393,4213,Current,72192
108394,4213,Savings,747538
108395,4213,Savings,989347
108396,4214,Salary,406330
108397,4215,Salary,159719
108398,4215,Salary,493237
108399,4215,Current,184740
108400,4216,Salary,356117
108401,4216,Current,927643
108402,4216,Savings,359203
108403,4217,Savings,696817
108404,4217,Salary,510853
108405,4217,Current,561840
108406,4218,Savings,283836
108407,4218,Salary,700853
108408,4218,Savings,74129
108409,4219,Salary,178764
108410,4220,Savings,711182
108411,4220,Current,107234
108412,4221,Current,504483
108413,4221,Salary,192742
108414,4221,Salary,665439
108415,4222,Current,810441
108416,4222,Current,16130
108417,4222,Salary,661355
108418,4223,Salary,117182
108419,4223,Current,815600
108420,4224,Current,52091
108421,4224,Salary,890203
108422,4224,Savings,837730
108423,4225,Salary,439750
108424,4225,Salary,259977
108425,4226,Current,293847
108426,4227,Savings,887948
108427,4227,Savings,658243
108428,4227,Salary,668479
108429,4228,Salary,102549
108430,4229,Current,374363
108431,4229,Savings,717649
108432,4230,Current,162822
108433,4230,Salary,330453
108434,4231,Savings,870462
108435,4232,Current,774803
108436,4232,Current,109804
108437,4232,Savings,149851
108438,4233,Current,956282
108439,4233,Salary,853318
108440,4234,Salary,39559
108441,4234,Current,327084
108442,4235,Savings,784649
108443,4236,Current,166416
108444,4236,Salary,527452
108445,4237,Current,732314
108446,4237,Current,34599
108447,4237,Salary,683184
108448,4238,Current,213346
108449,4238,Current,634762
108450,4238,Salary,476459
108451,4239,Salary,501034
108452,4239,Salary,453207
108453,4239,Salary,886030
108454,4240,Salary,570358
108455,4240,Salary,445837
108456,4241,Savings,109081
108457,4241,Savings,405713
108458,4241,Savings,77232
108459,4242,Salary,247980
108460,4242,Salary,166470
108461,4243,Current,360726
108462,4243,Salary,147127
108463,4244,Current,694377
108464,4244,Current,369112
108465,4245,Salary,119112
108466,4246,Current,418178
108467,4247,Salary,673110
108468,4247,Savings,99795
108469,4248,Current,916379
108470,4249,Savings,430917
108471,4249,Salary,810418
108472,4250,Salary,133135
108473,4250,Current,246315
108474,4250,Salary,36944
108475,4251,Current,108924
108476,4251,Savings,733591
108477,4251,Savings,559551
108478,4252,Savings,698705
108479,4252,Current,946466
108480,4253,Salary,246395
108481,4253,Current,570879
108482,4253,Savings,540942
108483,4254,Current,900577
108484,4254,Savings,872829
108485,4254,Salary,701800
108486,4255,Salary,57738
108487,4256,Current,919811
108488,4256,Salary,992758
108489,4257,Current,736741
108490,4258,Current,926438
108491,4259,Savings,921675
108492,4259,Savings,984851
108493,4259,Savings,589944
108494,4260,Savings,800102
108495,4260,Current,305436
108496,4260,Current,396099
108497,4261,Current,762050
108498,4261,Savings,124711
108499,4261,Salary,332331
108500,4262,Salary,895056
108501,4263,Current,312782
108502,4263,Current,758437
108503,4263,Salary,542381
108504,4264,Current,232689
108505,4264,Salary,351130
108506,4264,Salary,485068
108507,4265,Salary,625906
108508,4266,Salary,970926
108509,4266,Savings,967061
108510,4266,Salary,208976
108511,4267,Savings,506950
108512,4267,Salary,648242
108513,4268,Current,388345
108514,4268,Savings,218017
108515,4269,Salary,458502
108516,4269,Savings,947955
108517,4269,Savings,113447
108518,4270,Current,699831
108519,4271,Savings,186572
108520,4271,Current,678500
108521,4271,Savings,192615
108522,4272,Salary,430603
108523,4273,Salary,771847
108524,4273,Current,134581
108525,4274,Savings,419326
108526,4274,Savings,707797
108527,4275,Salary,970807
108528,4276,Salary,317942
108529,4277,Salary,532028
108530,4277,Salary,384718
108531,4278,Current,894920
108532,4279,Salary,148358
108533,4279,Savings,670455
108534,4279,Salary,288211
108535,4280,Savings,224046
108536,4281,Savings,220077
108537,4282,Savings,769452
108538,4282,Salary,374943
108539,4282,Current,892128
108540,4283,Salary,797145
108541,4283,Savings,998777
108542,4284,Savings,10809
108543,4284,Current,493810
108544,4285,Current,664540
108545,4285,Savings,116912
108546,4285,Salary,907877
108547,4286,Salary,528075
108548,4286,Savings,253669
108549,4287,Savings,878277
108550,4287,Savings,513400
108551,4288,Salary,808089
108552,4288,Salary,330036
108553,4289,Salary,847678
108554,4289,Savings,162292
108555,4290,Salary,67692
108556,4290,Current,511481
108557,4291,Salary,135099
108558,4292,Savings,511913
108559,4292,Savings,47146
108560,4292,Current,362270
108561,4293,Current,518768
108562,4294,Savings,774764
108563,4294,Savings,804480
108564,4295,Savings,398238
108565,4296,Savings,333861
108566,4297,Salary,640501
108567,4298,Salary,958216
108568,4298,Current,747971
108569,4298,Current,59065
108570,4299,Current,476015
108571,4299,Savings,580287
108572,4300,Salary,175486
108573,4301,Current,783722
108574,4301,Savings,825603
108575,4302,Savings,512945
108576,4302,Current,770187
108577,4302,Current,704218
108578,4303,Salary,203383
108579,4303,Salary,427615
108580,4304,Savings,473372
108581,4304,Current,640143
108582,4305,Current,654017
108583,4306,Savings,644413
108584,4307,Current,36842
108585,4307,Savings,883036
108586,4308,Savings,461889
108587,4309,Salary,75480
108588,4309,Salary,562476
108589,4310,Current,744655
108590,4311,Salary,586671
108591,4312,Savings,294590
108592,4312,Savings,830203
108593,4312,Current,188352
108594,4313,Savings,955537
108595,4314,Salary,954153
108596,4315,Savings,688993
108597,4315,Savings,797518
108598,4315,Salary,964181
108599,4316,Salary,14033
108600,4317,Current,423540
108601,4317,Current,9463
108602,4317,Salary,558471
108603,4318,Savings,320065
108604,4318,Savings,312025
108605,4319,Current,757817
108606,4319,Current,583106
108607,4320,Salary,194781
108608,4320,Current,185920
108609,4321,Current,254529
108610,4321,Salary,842264
108611,4321,Savings,286085
108612,4322,Salary,963764
108613,4322,Savings,297465
108614,4323,Savings,930849
108615,4323,Salary,251391
108616,4324,Current,533591
108617,4324,Salary,259708
108618,4324,Salary,338363
108619,4325,Savings,793851
108620,4325,Savings,241116
108621,4326,Current,235122
108622,4326,Savings,764187
108623,4327,Savings,777059
108624,4327,Savings,660940
108625,4327,Salary,111012
108626,4328,Salary,909401
108627,4329,Savings,127859
108628,4330,Savings,158711
108629,4330,Current,279588
108630,4330,Current,780851
108631,4331,Salary,496400
108632,4331,Salary,109408
108633,4331,Current,851422
108634,4332,Savings,517555
108635,4332,Current,653140
108636,4333,Savings,289219
108637,4334,Salary,934416
108638,4334,Current,621641
108639,4334,Current,764794
108640,4335,Salary,971809
108641,4336,Savings,323140
108642,4336,Savings,815984
108643,4337,Savings,952724
108644,4337,Current,259618
108645,4338,Savings,729388
108646,4338,Savings,45198
108647,4339,Current,475464
108648,4339,Savings,165348
108649,4340,Savings,46117
108650,4340,Savings,25490
108651,4340,Salary,776424
108652,4341,Current,413586
108653,4342,Salary,485180
108654,4343,Current,914045
108655,4343,Salary,380896
108656,4344,Current,159917
108657,4344,Current,887435
108658,4345,Current,810442
108659,4346,Savings,801853
108660,4346,Salary,572850
108661,4347,Current,573474
108662,4347,Current,353576
108663,4348,Savings,583606
108664,4348,Savings,179924
108665,4348,Current,249028
108666,4349,Salary,264586
108667,4349,Savings,926546
108668,4349,Current,192836
108669,4350,Current,7611
108670,4351,Salary,352149
108671,4352,Savings,969216
108672,4352,Savings,321312
108673,4352,Savings,502453
108674,4353,Savings,468894
108675,4353,Current,99980
108676,4353,Current,71649
108677,4354,Savings,174399
108678,4354,Current,103818
108679,4354,Salary,652750
108680,4355,Savings,628960
108681,4355,Current,609846
108682,4355,Salary,180451
108683,4356,Current,482435
108684,4356,Current,570277
108685,4357,Current,399614
108686,4357,Savings,297195
108687,4358,Salary,149526
108688,4358,Current,101369
108689,4358,Savings,239468
108690,4359,Savings,925845
108691,4360,Savings,870471
108692,4360,Savings,241175
108693,4361,Savings,176685
108694,4362,Current,193212
108695,4362,Current,447587
